regime,n,seed,ica_runtime_sec,W_hash,method,draw,status,selection_runtime_sec,total_runtime_sec,ari,exact,partition_exact,threshold_w_used,enumeration_cap_hit,enumeration_timed_out,chosen_is_stable,enumeration_runtime_sec,enumeration_rounds,n_candidates_enumerated,n_stable_candidates,permutation_admissible,min_abs_selected_diagonal
hard,50000,9,0.058523708023130894,27ad3215f941d2d14104a733337fb63e81204d25fa62693ac5cb9733a294c249,arbitrary_control,3,ok,2.420798409730196e-05,0.058547916007228196,0.0,0.0,0.0,,False,False,,,,,,False,0.000494121522161853
hard,50000,9,0.058523708023130894,27ad3215f941d2d14104a733337fb63e81204d25fa62693ac5cb9733a294c249,arbitrary_control,4,ok,2.3917004000395536e-05,0.05854762502713129,0.0,0.0,0.0,,False,False,,,,,,False,0.00016053340033264036
hard,50000,10,0.06812954199267551,ca0a1397691f2fc1542fc482344cc5fc02af48e24667945b415d44b003607f31,enum_first_stable,0,ok,0.21421425003791228,0.2823437920305878,1.0,1.0,1.0,0.1,False,False,True,0.21421029203338549,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,1.0,,
hard,50000,10,0.06812954199267551,ca0a1397691f2fc1542fc482344cc5fc02af48e24667945b415d44b003607f31,enum_uniform_random,0,ok,0.21423716703429818,0.2823667090269737,1.0,1.0,1.0,0.1,False,False,False,0.21421029203338549,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,1.0,,
hard,50000,10,0.06812954199267551,ca0a1397691f2fc1542fc482344cc5fc02af48e24667945b415d44b003607f31,enum_uniform_random,1,ok,0.2142235420178622,0.2823530840105377,1.0,1.0,1.0,0.1,False,False,False,0.21421029203338549,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,1.0,,
hard,50000,10,0.06812954199267551,ca0a1397691f2fc1542fc482344cc5fc02af48e24667945b415d44b003607f31,enum_uniform_random,2,ok,0.21422241703839973,0.28235195903107524,1.0,1.0,1.0,0.1,False,False,False,0.21421029203338549,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,1.0,,
hard,50000,10,0.06812954199267551,ca0a1397691f2fc1542fc482344cc5fc02af48e24667945b415d44b003607f31,enum_uniform_random,3,ok,0.21422283304855227,0.2823523750412278,1.0,1.0,1.0,0.1,False,False,False,0.21421029203338549,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,1.0,,
hard,50000,10,0.06812954199267551,ca0a1397691f2fc1542fc482344cc5fc02af48e24667945b415d44b003607f31,enum_uniform_random,4,ok,0.21422175102634355,0.28235129301901907,1.0,1.0,1.0,0.1,False,False,False,0.21421029203338549,"[{'threshold': 0.1, 'n_candidates_enumerated': 1152, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1152.0,1.0,,
hard,50000,10,0.06812954199267551,ca0a1397691f2fc1542fc482344cc5fc02af48e24667945b415d44b003607f31,arbitrary_control,0,ok,2.9916001949459314e-05,0.06815945799462497,0.0,0.0,0.0,,False,False,,,,,,False,0.0021013027317305704
hard,50000,10,0.06812954199267551,ca0a1397691f2fc1542fc482344cc5fc02af48e24667945b415d44b003607f31,arbitrary_control,1,ok,2.4582957848906517e-05,0.06815412495052442,0.0,0.0,0.0,,False,False,,,,,,False,3.314466251423579e-05
hard,50000,10,0.06812954199267551,ca0a1397691f2fc1542fc482344cc5fc02af48e24667945b415d44b003607f31,arbitrary_control,2,ok,2.9375019948929548e-05,0.06815891701262444,0.0,0.0,0.0,,False,False,,,,,,False,0.00020427475666315211
hard,50000,10,0.06812954199267551,ca0a1397691f2fc1542fc482344cc5fc02af48e24667945b415d44b003607f31,arbitrary_control,3,ok,2.3291970137506723e-05,0.06815283396281302,0.0,0.0,0.0,,False,False,,,,,,False,0.00012700811484859948
hard,50000,10,0.06812954199267551,ca0a1397691f2fc1542fc482344cc5fc02af48e24667945b415d44b003607f31,arbitrary_control,4,ok,2.320896601304412e-05,0.06815275095868856,0.0,0.0,0.0,,False,False,,,,,,False,6.997714441958722e-05
hard,50000,10,0.06812954199267551,ca0a1397691f2fc1542fc482344cc5fc02af48e24667945b415d44b003607f31,ours,0,ok,3.0499999411404133e-05,0.06816004199208692,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,11,0.06658050004625693,5e62e5a7a9a8274ab19da179bd3908907d368bcbe76936aa22b6404d0fe624ca,arbitrary_control,0,ok,5.437503568828106e-05,0.06663487508194521,0.0,0.0,0.0,,False,False,,,,,,False,0.00041293565024679767
hard,50000,11,0.06658050004625693,5e62e5a7a9a8274ab19da179bd3908907d368bcbe76936aa22b6404d0fe624ca,arbitrary_control,1,ok,2.5541987270116806e-05,0.06660604203352705,0.0,0.0,0.0,,False,False,,,,,,False,0.00039902718498108474
hard,50000,11,0.06658050004625693,5e62e5a7a9a8274ab19da179bd3908907d368bcbe76936aa22b6404d0fe624ca,arbitrary_control,2,ok,2.404197584837675e-05,0.0666045420221053,0.0,0.0,0.0,,False,False,,,,,,False,0.0004665110476300942
hard,50000,11,0.06658050004625693,5e62e5a7a9a8274ab19da179bd3908907d368bcbe76936aa22b6404d0fe624ca,arbitrary_control,3,ok,2.341700019314885e-05,0.06660391704645008,0.0,0.0,0.0,,False,False,,,,,,False,0.0006706493782707765
hard,50000,11,0.06658050004625693,5e62e5a7a9a8274ab19da179bd3908907d368bcbe76936aa22b6404d0fe624ca,arbitrary_control,4,ok,2.295803278684616e-05,0.06660345807904378,0.0,0.0,0.0,,False,False,,,,,,False,0.0001590246301889335
hard,50000,11,0.06658050004625693,5e62e5a7a9a8274ab19da179bd3908907d368bcbe76936aa22b6404d0fe624ca,ours,0,ok,3.224995452910662e-05,0.06661275000078604,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,11,0.06658050004625693,5e62e5a7a9a8274ab19da179bd3908907d368bcbe76936aa22b6404d0fe624ca,enum_first_stable,0,ok,60.00012441596482,60.066704916011076,1.0,1.0,1.0,0.1,False,True,True,60.000081665988546,"[{'threshold': 0.1, 'n_candidates_enumerated': 5376, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",5376.0,1.0,,
hard,50000,11,0.06658050004625693,5e62e5a7a9a8274ab19da179bd3908907d368bcbe76936aa22b6404d0fe624ca,enum_uniform_random,0,ok,60.000180374016054,60.06676087406231,1.0,1.0,1.0,0.1,False,True,False,60.000081665988546,"[{'threshold': 0.1, 'n_candidates_enumerated': 5376, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",5376.0,1.0,,
hard,50000,11,0.06658050004625693,5e62e5a7a9a8274ab19da179bd3908907d368bcbe76936aa22b6404d0fe624ca,enum_uniform_random,1,ok,60.00010779098375,60.066688291030005,1.0,1.0,1.0,0.1,False,True,False,60.000081665988546,"[{'threshold': 0.1, 'n_candidates_enumerated': 5376, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",5376.0,1.0,,
hard,50000,11,0.06658050004625693,5e62e5a7a9a8274ab19da179bd3908907d368bcbe76936aa22b6404d0fe624ca,enum_uniform_random,2,ok,60.00010533200111,60.06668583204737,1.0,1.0,1.0,0.1,False,True,False,60.000081665988546,"[{'threshold': 0.1, 'n_candidates_enumerated': 5376, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",5376.0,1.0,,
hard,50000,11,0.06658050004625693,5e62e5a7a9a8274ab19da179bd3908907d368bcbe76936aa22b6404d0fe624ca,enum_uniform_random,3,ok,60.00010533299064,60.0666858330369,1.0,1.0,1.0,0.1,False,True,False,60.000081665988546,"[{'threshold': 0.1, 'n_candidates_enumerated': 5376, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",5376.0,1.0,,
hard,50000,11,0.06658050004625693,5e62e5a7a9a8274ab19da179bd3908907d368bcbe76936aa22b6404d0fe624ca,enum_uniform_random,4,ok,60.000102291000076,60.06668279104633,1.0,1.0,1.0,0.1,False,True,False,60.000081665988546,"[{'threshold': 0.1, 'n_candidates_enumerated': 5376, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",5376.0,1.0,,
hard,50000,12,0.05939762503840029,56827cf75dbfd580bc1201ffeb1edaacf5981526273b3ec0a1e2193e77677685,ours,0,ok,6.59999786876142e-05,0.05946362501708791,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,12,0.05939762503840029,56827cf75dbfd580bc1201ffeb1edaacf5981526273b3ec0a1e2193e77677685,enum_first_stable,0,ok,0.23295137600507587,0.29234900104347616,1.0,1.0,1.0,0.1,False,False,True,0.23294666700530797,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,1.0,,
hard,50000,12,0.05939762503840029,56827cf75dbfd580bc1201ffeb1edaacf5981526273b3ec0a1e2193e77677685,enum_uniform_random,0,ok,0.23297791701043025,0.29237554204883054,1.0,1.0,1.0,0.1,False,False,False,0.23294666700530797,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,1.0,,
hard,50000,12,0.05939762503840029,56827cf75dbfd580bc1201ffeb1edaacf5981526273b3ec0a1e2193e77677685,enum_uniform_random,1,ok,0.2329615839989856,0.2923592090373859,1.0,1.0,1.0,0.1,False,False,False,0.23294666700530797,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,1.0,,
hard,50000,12,0.05939762503840029,56827cf75dbfd580bc1201ffeb1edaacf5981526273b3ec0a1e2193e77677685,enum_uniform_random,2,ok,0.232961084053386,0.2923587090917863,1.0,1.0,1.0,0.1,False,False,False,0.23294666700530797,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,1.0,,
hard,50000,12,0.05939762503840029,56827cf75dbfd580bc1201ffeb1edaacf5981526273b3ec0a1e2193e77677685,enum_uniform_random,3,ok,0.23295995901571587,0.29235758405411616,1.0,1.0,1.0,0.1,False,False,False,0.23294666700530797,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,1.0,,
hard,50000,12,0.05939762503840029,56827cf75dbfd580bc1201ffeb1edaacf5981526273b3ec0a1e2193e77677685,enum_uniform_random,4,ok,0.2329602090176195,0.2923578340560198,1.0,1.0,1.0,0.1,False,False,False,0.23294666700530797,"[{'threshold': 0.1, 'n_candidates_enumerated': 1920, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",1920.0,1.0,,
hard,50000,12,0.05939762503840029,56827cf75dbfd580bc1201ffeb1edaacf5981526273b3ec0a1e2193e77677685,arbitrary_control,0,ok,3.4333032090216875e-05,0.05943195807049051,0.0,0.0,0.0,,False,False,,,,,,False,0.00010151762181712593
hard,50000,12,0.05939762503840029,56827cf75dbfd580bc1201ffeb1edaacf5981526273b3ec0a1e2193e77677685,arbitrary_control,1,ok,2.920901170000434e-05,0.0594268340501003,0.0,0.0,0.0,,False,False,,,,,,False,0.001630043073807629
hard,50000,12,0.05939762503840029,56827cf75dbfd580bc1201ffeb1edaacf5981526273b3ec0a1e2193e77677685,arbitrary_control,2,ok,2.400000812485814e-05,0.05942162504652515,0.0,0.0,0.0,,False,False,,,,,,False,0.0002810662266868128
hard,50000,12,0.05939762503840029,56827cf75dbfd580bc1201ffeb1edaacf5981526273b3ec0a1e2193e77677685,arbitrary_control,3,ok,2.575002145022154e-05,0.059423375059850514,0.0,0.0,0.0,,False,False,,,,,,False,4.5419771605939665e-05
hard,50000,12,0.05939762503840029,56827cf75dbfd580bc1201ffeb1edaacf5981526273b3ec0a1e2193e77677685,arbitrary_control,4,ok,2.3250002413988113e-05,0.05942087504081428,0.0,0.0,0.0,,False,False,,,,,,False,0.0002810662266868128
hard,50000,13,0.0703607089817524,c425f684ab16ab70d1b08a1e0a5a96e19ce3abe92ef3c9e2859740f576b0f8ef,enum_first_stable,0,ok,1.1017115840222687,1.172072293004021,1.0,1.0,1.0,0.1,False,False,True,1.1017097500152886,"[{'threshold': 0.1, 'n_candidates_enumerated': 112, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",112.0,1.0,,
hard,50000,13,0.0703607089817524,c425f684ab16ab70d1b08a1e0a5a96e19ce3abe92ef3c9e2859740f576b0f8ef,enum_uniform_random,0,ok,1.101737541030161,1.1720982500119135,1.0,1.0,1.0,0.1,False,False,False,1.1017097500152886,"[{'threshold': 0.1, 'n_candidates_enumerated': 112, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",112.0,1.0,,
hard,50000,13,0.0703607089817524,c425f684ab16ab70d1b08a1e0a5a96e19ce3abe92ef3c9e2859740f576b0f8ef,enum_uniform_random,1,ok,1.1017199999769218,1.1720807089586742,1.0,1.0,1.0,0.1,False,False,False,1.1017097500152886,"[{'threshold': 0.1, 'n_candidates_enumerated': 112, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",112.0,1.0,,
hard,50000,13,0.0703607089817524,c425f684ab16ab70d1b08a1e0a5a96e19ce3abe92ef3c9e2859740f576b0f8ef,enum_uniform_random,2,ok,1.101719249971211,1.1720799589529634,1.0,1.0,1.0,0.1,False,False,False,1.1017097500152886,"[{'threshold': 0.1, 'n_candidates_enumerated': 112, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",112.0,1.0,,
hard,50000,13,0.0703607089817524,c425f684ab16ab70d1b08a1e0a5a96e19ce3abe92ef3c9e2859740f576b0f8ef,enum_uniform_random,3,ok,1.1017191670252942,1.1720798760070466,1.0,1.0,1.0,0.1,False,False,False,1.1017097500152886,"[{'threshold': 0.1, 'n_candidates_enumerated': 112, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",112.0,1.0,,
hard,50000,13,0.0703607089817524,c425f684ab16ab70d1b08a1e0a5a96e19ce3abe92ef3c9e2859740f576b0f8ef,enum_uniform_random,4,ok,1.1017190419952385,1.172079750976991,1.0,1.0,1.0,0.1,False,False,False,1.1017097500152886,"[{'threshold': 0.1, 'n_candidates_enumerated': 112, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",112.0,1.0,,
hard,50000,13,0.0703607089817524,c425f684ab16ab70d1b08a1e0a5a96e19ce3abe92ef3c9e2859740f576b0f8ef,arbitrary_control,0,ok,2.9416987672448158e-05,0.07039012596942484,0.0,0.0,0.0,,False,False,,,,,,False,0.0005830680388563875
hard,50000,13,0.0703607089817524,c425f684ab16ab70d1b08a1e0a5a96e19ce3abe92ef3c9e2859740f576b0f8ef,arbitrary_control,1,ok,2.412503818050027e-05,0.0703848340199329,0.0,0.0,0.0,,False,False,,,,,,False,0.00010947803798068783
hard,50000,13,0.0703607089817524,c425f684ab16ab70d1b08a1e0a5a96e19ce3abe92ef3c9e2859740f576b0f8ef,arbitrary_control,2,ok,2.3957982193678617e-05,0.07038466696394607,0.0,0.0,0.0,,False,False,,,,,,False,0.00017490708357764632
hard,50000,13,0.0703607089817524,c425f684ab16ab70d1b08a1e0a5a96e19ce3abe92ef3c9e2859740f576b0f8ef,arbitrary_control,3,ok,2.2833992261439562e-05,0.07038354297401384,0.0,0.0,0.0,,False,False,,,,,,False,0.00040471849459796863
hard,50000,13,0.0703607089817524,c425f684ab16ab70d1b08a1e0a5a96e19ce3abe92ef3c9e2859740f576b0f8ef,arbitrary_control,4,ok,2.274999860674143e-05,0.07038345898035914,0.01486988847583643,0.0,0.0,,False,False,,,,,,False,0.0007013263994202784
hard,50000,13,0.0703607089817524,c425f684ab16ab70d1b08a1e0a5a96e19ce3abe92ef3c9e2859740f576b0f8ef,ours,0,ok,3.0791969038546085e-05,0.07039150095079094,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,14,0.05879366601584479,28ffc3c7e9baee336bf61a20510643ba75a0de7e63f86d5d2fa2a3a9389ab00b,arbitrary_control,0,ok,5.6374992709606886e-05,0.0588500410085544,0.0,0.0,0.0,,False,False,,,,,,False,3.172616367221904e-06
hard,50000,14,0.05879366601584479,28ffc3c7e9baee336bf61a20510643ba75a0de7e63f86d5d2fa2a3a9389ab00b,arbitrary_control,1,ok,2.679100725799799e-05,0.05882045702310279,0.0,0.0,0.0,,False,False,,,,,,False,0.0003153736711470317
hard,50000,14,0.05879366601584479,28ffc3c7e9baee336bf61a20510643ba75a0de7e63f86d5d2fa2a3a9389ab00b,arbitrary_control,2,ok,2.412503818050027e-05,0.05881779105402529,0.0,0.0,0.0,,False,False,,,,,,False,0.00024275748432475803
hard,50000,14,0.05879366601584479,28ffc3c7e9baee336bf61a20510643ba75a0de7e63f86d5d2fa2a3a9389ab00b,arbitrary_control,3,ok,2.354203024879098e-05,0.05881720804609358,0.0,0.0,0.0,,False,False,,,,,,False,0.0008591261236238024
hard,50000,14,0.05879366601584479,28ffc3c7e9baee336bf61a20510643ba75a0de7e63f86d5d2fa2a3a9389ab00b,arbitrary_control,4,ok,2.3209024220705032e-05,0.0588168750400655,0.0,0.0,0.0,,False,False,,,,,,False,0.000367331305298053
hard,50000,14,0.05879366601584479,28ffc3c7e9baee336bf61a20510643ba75a0de7e63f86d5d2fa2a3a9389ab00b,ours,0,ok,3.229099093005061e-05,0.05882595700677484,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,14,0.05879366601584479,28ffc3c7e9baee336bf61a20510643ba75a0de7e63f86d5d2fa2a3a9389ab00b,enum_first_stable,0,ok,16.130981334019452,16.189775000035297,1.0,1.0,1.0,0.1,False,False,True,16.130977042019367,"[{'threshold': 0.1, 'n_candidates_enumerated': 96, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",96.0,1.0,,
hard,50000,14,0.05879366601584479,28ffc3c7e9baee336bf61a20510643ba75a0de7e63f86d5d2fa2a3a9389ab00b,enum_uniform_random,0,ok,16.131032500008587,16.18982616602443,1.0,1.0,1.0,0.1,False,False,False,16.130977042019367,"[{'threshold': 0.1, 'n_candidates_enumerated': 96, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",96.0,1.0,,
hard,50000,14,0.05879366601584479,28ffc3c7e9baee336bf61a20510643ba75a0de7e63f86d5d2fa2a3a9389ab00b,enum_uniform_random,1,ok,16.130989958997816,16.18978362501366,1.0,1.0,1.0,0.1,False,False,False,16.130977042019367,"[{'threshold': 0.1, 'n_candidates_enumerated': 96, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",96.0,1.0,,
hard,50000,14,0.05879366601584479,28ffc3c7e9baee336bf61a20510643ba75a0de7e63f86d5d2fa2a3a9389ab00b,enum_uniform_random,2,ok,16.130987708980683,16.189781374996528,1.0,1.0,1.0,0.1,False,False,False,16.130977042019367,"[{'threshold': 0.1, 'n_candidates_enumerated': 96, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",96.0,1.0,,
hard,50000,14,0.05879366601584479,28ffc3c7e9baee336bf61a20510643ba75a0de7e63f86d5d2fa2a3a9389ab00b,enum_uniform_random,3,ok,16.130987292039208,16.189780958055053,1.0,1.0,1.0,0.1,False,False,False,16.130977042019367,"[{'threshold': 0.1, 'n_candidates_enumerated': 96, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",96.0,1.0,,
hard,50000,14,0.05879366601584479,28ffc3c7e9baee336bf61a20510643ba75a0de7e63f86d5d2fa2a3a9389ab00b,enum_uniform_random,4,ok,16.13098733400693,16.189781000022776,1.0,1.0,1.0,0.1,False,False,False,16.130977042019367,"[{'threshold': 0.1, 'n_candidates_enumerated': 96, 'enumeration_cap_hit': False, 'enumeration_timed_out': False}]",96.0,1.0,,
hard,50000,15,0.06299333297647536,f00a00488fd39a761a89efed30666e7052dfec03e8c4dd3711ba10ebbba9f6a7,ours,0,ok,5.341600626707077e-05,0.06304674898274243,1.0,1.0,1.0,0.1,False,False,,,,,,,
hard,50000,15,0.06299333297647536,f00a00488fd39a761a89efed30666e7052dfec03e8c4dd3711ba10ebbba9f6a7,enum_first_stable,0,ok,60.000036207959056,60.06302954093553,1.0,1.0,1.0,0.1,False,True,True,60.000029999995604,"[{'threshold': 0.1, 'n_candidates_enumerated': 288, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",288.0,1.0,,
hard,50000,15,0.06299333297647536,f00a00488fd39a761a89efed30666e7052dfec03e8c4dd3711ba10ebbba9f6a7,enum_uniform_random,0,ok,60.000079624995124,60.0630729579716,1.0,1.0,1.0,0.1,False,True,False,60.000029999995604,"[{'threshold': 0.1, 'n_candidates_enumerated': 288, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",288.0,1.0,,
hard,50000,15,0.06299333297647536,f00a00488fd39a761a89efed30666e7052dfec03e8c4dd3711ba10ebbba9f6a7,enum_uniform_random,1,ok,60.00004345900379,60.06303679198027,1.0,1.0,1.0,0.1,False,True,False,60.000029999995604,"[{'threshold': 0.1, 'n_candidates_enumerated': 288, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",288.0,1.0,,
hard,50000,15,0.06299333297647536,f00a00488fd39a761a89efed30666e7052dfec03e8c4dd3711ba10ebbba9f6a7,enum_uniform_random,2,ok,60.00004129204899,60.063034625025466,1.0,1.0,1.0,0.1,False,True,False,60.000029999995604,"[{'threshold': 0.1, 'n_candidates_enumerated': 288, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",288.0,1.0,,
hard,50000,15,0.06299333297647536,f00a00488fd39a761a89efed30666e7052dfec03e8c4dd3711ba10ebbba9f6a7,enum_uniform_random,3,ok,60.00004070898285,60.06303404195933,1.0,1.0,1.0,0.1,False,True,False,60.000029999995604,"[{'threshold': 0.1, 'n_candidates_enumerated': 288, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",288.0,1.0,,
hard,50000,15,0.06299333297647536,f00a00488fd39a761a89efed30666e7052dfec03e8c4dd3711ba10ebbba9f6a7,enum_uniform_random,4,ok,60.0000408749911,60.063034207967576,1.0,1.0,1.0,0.1,False,True,False,60.000029999995604,"[{'threshold': 0.1, 'n_candidates_enumerated': 288, 'enumeration_cap_hit': False, 'enumeration_timed_out': True}]",288.0,1.0,,
hard,50000,15,0.06299333297647536,f00a00488fd39a761a89efed30666e7052dfec03e8c4dd3711ba10ebbba9f6a7,arbitrary_control,0,ok,4.133302718400955e-05,0.06303466600365937,0.0,0.0,0.0,,False,False,,,,,,False,0.0009536129561990703
hard,50000,15,0.06299333297647536,f00a00488fd39a761a89efed30666e7052dfec03e8c4dd3711ba10ebbba9f6a7,arbitrary_control,1,ok,2.6582973077893257e-05,0.06301991594955325,0.0,0.0,0.0,,False,False,,,,,,False,1.4896120854194214e-05
hard,50000,15,0.06299333297647536,f00a00488fd39a761a89efed30666e7052dfec03e8c4dd3711ba10ebbba9f6a7,arbitrary_control,2,ok,2.4458044208586216e-05,0.06301779102068394,0.0,0.0,0.0,,False,False,,,,,,False,0.00183144528708702
hard,50000,15,0.06299333297647536,f00a00488fd39a761a89efed30666e7052dfec03e8c4dd3711ba10ebbba9f6a7,arbitrary_control,3,ok,2.395804040133953e-05,0.0630172910168767,0.0,0.0,0.0,,False,False,,,,,,False,6.591223641212119e-05
hard,50000,15,0.06299333297647536,f00a00488fd39a761a89efed30666e7052dfec03e8c4dd3711ba10ebbba9f6a7,arbitrary_control,4,ok,2.3667002096772194e-05,0.06301699997857213,0.0,0.0,0.0,,False,False,,,,,,False,0.000412439875837089
