regime,n,seed,method,ari,exact,partition_exact,ica_runtime_sec,selection_runtime_sec,total_runtime_sec,cap_hit,timed_out,completed,selection_share,selection_over_ica,selection_dominates
hard,10000,8,enum_uniform_random,0.9051951863809803,0.8,0.8,0.013827542017679662,2.713871725415811,2.727699267433491,False,False,True,0.9949306940897887,196.2656647107563,True
hard,10000,8,ours,1.0,1.0,1.0,0.013827542017679662,4.4208019971847534e-05,0.013871750037651509,False,False,True,0.003186910076367838,0.0031970989432050837,False
hard,10000,9,arbitrary_control,0.0,0.0,0.0,0.01507091597886756,3.226641565561295e-05,0.015103182394523174,False,False,True,0.002136398463102295,0.002140972433318381,False
hard,10000,9,enum_first_stable,1.0,1.0,1.0,0.01507091597886756,57.47085366601823,57.4859245819971,False,False,True,0.9997378329375677,3813.3616925874885,True
hard,10000,9,enum_uniform_random,0.39536165279989177,0.2,0.2,0.01507091597886756,57.470875008031726,57.48594592401059,False,False,True,0.9997378330348988,3813.3631086934192,True
hard,10000,9,ours,1.0,1.0,1.0,0.01507091597886756,8.450000314041972e-05,0.01515541598200798,False,False,True,0.005575564751289928,0.005606825972549089,False
hard,10000,10,arbitrary_control,0.0,0.0,0.0,0.017440415977034718,2.644160995259881e-05,0.017466857586987315,False,False,True,0.0015138160840274797,0.0015161111975434951,False
hard,10000,10,enum_first_stable,1.0,1.0,1.0,0.017440415977034718,0.21450975100742653,0.23195016698446125,False,False,True,0.924809642503068,12.29957767577848,True
hard,10000,10,enum_uniform_random,0.518092661481231,0.4,0.4,0.017440415977034718,0.21452256741467862,0.23196298339171334,False,False,True,0.9248137969169706,12.300312543987413,True
hard,10000,10,ours,1.0,1.0,1.0,0.017440415977034718,3.749999450519681e-05,0.017477915971539915,False,False,True,0.002145564412042017,0.002150177756916822,False
hard,10000,11,arbitrary_control,0.0,0.0,0.0,0.014228624990209937,2.7483387384563684e-05,0.0142561083775945,False,False,True,0.001927832382907367,0.0019315560993050094,False
hard,10000,11,enum_first_stable,1.0,1.0,1.0,0.014228624990209937,60.000057583034504,60.014286208024714,False,True,True,0.999762912701471,4216.855643065847,True
hard,10000,11,enum_uniform_random,0.8120809824095586,0.6,0.6,0.014228624990209937,60.00004945838591,60.01427808337612,False,True,True,0.9997629126693744,4216.855072058557,True
hard,10000,11,ours,1.0,1.0,1.0,0.014228624990209937,3.125000512227416e-05,0.014259874995332211,False,False,True,0.002191464170092897,0.002196277232956512,False
hard,10000,12,arbitrary_control,0.0,0.0,0.0,0.018352292012423277,2.643321640789509e-05,0.01837872522883117,False,False,True,0.0014382508078649892,0.0014403223526522771,False
hard,10000,12,enum_first_stable,1.0,1.0,1.0,0.018352292012423277,0.2393348750192672,0.2576871670316905,False,False,True,0.9287807296582747,13.041143572544152,True
hard,10000,12,enum_uniform_random,0.8053356544965661,0.6,0.6,0.018352292012423277,0.2393378838081844,0.2576901758206077,False,False,True,0.9287815612140397,13.041307518764885,True
hard,10000,12,ours,1.0,1.0,1.0,0.018352292012423277,5.020800745114684e-05,0.018402500019874424,False,False,True,0.002728325357800459,0.002735789481616758,False
hard,10000,13,arbitrary_control,0.002973977695167286,0.0,0.0,0.013045540952589363,3.090820973739028e-05,0.013076449162326753,False,False,True,0.0023636546400101354,0.0023692547399696306,False
hard,10000,13,enum_first_stable,1.0,1.0,1.0,0.013045540952589363,1.1012120009982027,1.114257541950792,False,False,True,0.9882921672401249,84.41290437861277,True
hard,10000,13,enum_uniform_random,0.9504778453518679,0.4,0.4,0.013045540952589363,1.1012265841942281,1.1142721251468175,False,False,True,0.9882923204680629,84.41402224686203,True
hard,10000,13,ours,1.0,1.0,1.0,0.013045540952589363,3.887503407895565e-05,0.013084415986668319,False,False,True,0.002971094324619863,0.0029799480313033306,False
hard,10000,14,arbitrary_control,0.0,0.0,0.0,0.014069917029701173,2.742479555308819e-05,0.014097341825254262,False,False,True,0.0019453877116009813,0.0019491796216847099,False
hard,10000,14,enum_first_stable,1.0,1.0,1.0,0.014069917029701173,16.172728958015796,16.186798875045497,False,False,True,0.9991307782880164,1149.4544654297285,True
hard,10000,14,enum_uniform_random,1.0,1.0,1.0,0.014069917029701173,16.17274558324134,16.18681550027104,False,False,True,0.9991307791807804,1149.4556470447665,True
hard,10000,14,ours,1.0,1.0,1.0,0.014069917029701173,3.1540985219180584e-05,0.014101458014920354,False,False,True,0.002236718017797022,0.0022417321404666784,False
hard,10000,15,arbitrary_control,0.0,0.0,0.0,0.01471787499031052,3.125859657302499e-05,0.014749133586883545,False,False,True,0.0021193513767360115,0.002123852566597013,False
hard,10000,15,enum_first_stable,0.7695107157298827,0.0,0.0,0.01471787499031052,60.00004658300895,60.01476445799926,False,True,True,0.9997547624301582,4076.678638900646,True
hard,10000,15,enum_uniform_random,0.431869959360429,0.0,0.0,0.01471787499031052,60.000060007802674,60.014777882792984,False,True,True,0.9997547624850157,4076.679551042768,True
hard,10000,15,ours,0.7695107157298827,0.0,0.0,0.01471787499031052,5.0875009037554264e-05,0.014768749999348074,False,False,True,0.00344477420498011,0.003456681692910676,False
hard,10000,16,arbitrary_control,0.0,0.0,0.0,0.01736166700720787,2.8233393095433712e-05,0.017389900400303304,False,False,True,0.0016235511673742124,0.0016261913722750434,False
hard,10000,16,enum_first_stable,1.0,1.0,1.0,0.01736166700720787,4.303947082953528,4.321308749960735,False,False,True,0.9959823127640751,247.8994143342745,True
hard,10000,16,enum_uniform_random,1.0,1.0,1.0,0.01736166700720787,4.303961550164968,4.321323217172176,False,False,True,0.9959823262147539,247.90024761897203,True
hard,10000,16,ours,1.0,1.0,1.0,0.01736166700720787,3.637495683506131e-05,0.017398041964042932,False,False,True,0.0020907500344141345,0.0020951304284294752,False
hard,10000,17,arbitrary_control,0.006324110671936759,0.0,0.0,0.014127125032246113,2.7299800422042608e-05,0.014154424832668155,False,False,True,0.001928711392004793,0.001932438508169849,False
hard,10000,17,enum_first_stable,1.0,1.0,1.0,0.014127125032246113,8.541052375978325,8.55517950101057,False,False,True,0.998348705011908,604.5853177120467,True
hard,10000,17,enum_uniform_random,0.26690876078075354,0.0,0.0,0.014127125032246113,8.541033658594824,8.55516078362707,False,False,True,0.9983487013991271,604.5839927868791,True
hard,10000,17,ours,1.0,1.0,1.0,0.014127125032246113,3.058300353586674e-05,0.01415770803578198,False,False,True,0.002160166282464062,0.002164842702677224,False
hard,10000,18,arbitrary_control,0.0,0.0,0.0,0.015259582956787199,3.149159019812942e-05,0.015291074546985329,False,False,True,0.0020594752907236373,0.002063725482361397,False
hard,10000,18,enum_first_stable,1.0,1.0,1.0,0.015259582956787199,60.00004245899618,60.015302041952964,False,True,True,0.9997457384627321,3931.9582080917353,True
hard,10000,18,enum_uniform_random,1.0,1.0,1.0,0.015259582956787199,60.000052742194384,60.01531232515117,False,True,True,0.999745738506298,3931.9588819763517,True
hard,10000,18,ours,1.0,1.0,1.0,0.015259582956787199,5.600001895800233e-05,0.015315582975745201,False,False,True,0.0036564079243139335,0.0036698263063011487,False
hard,10000,19,arbitrary_control,0.0,0.0,0.0,0.015614125004503876,4.649977199733257e-05,0.01566062477650121,False,False,True,0.002969215638644606,0.0029780581354331265,False
hard,10000,19,enum_first_stable,1.0,1.0,1.0,0.015614125004503876,47.93167675106088,47.94729087606538,False,False,True,0.999674348128555,3069.7638668343593,True
hard,10000,19,enum_uniform_random,0.5247947990381292,0.2,0.2,0.015614125004503876,47.93168520862237,47.94729933362687,False,False,True,0.9996743481859978,3069.764408495291,True
hard,10000,19,ours,1.0,1.0,1.0,0.015614125004503876,9.262497769668698e-05,0.015706749982200563,False,False,True,0.005897144718140471,0.0059321273315007675,False
hard,10000,20,arbitrary_control,0.0,0.0,0.0,0.015487249998841435,4.009179538115859e-05,0.015527341794222594,False,False,True,0.0025820128076317565,0.002588696856069203,False
hard,10000,20,enum_first_stable,0.2753197981457575,0.0,0.0,0.015487249998841435,60.000048624991905,60.015535874990746,False,True,True,0.9997419459849346,3874.1576864504914,True
hard,10000,20,enum_uniform_random,0.2753197981457575,0.0,0.0,0.015487249998841435,60.00005516659003,60.01554241658887,False,True,True,0.9997419460130621,3874.1581088365265,True
hard,10000,20,ours,1.0,1.0,1.0,0.015487249998841435,3.629201091825962e-05,0.015523542009759694,False,False,True,0.0023378692115138887,0.002343347651841001,False
hard,10000,21,arbitrary_control,0.0,0.0,0.0,0.015824792033527046,2.9991811607033016e-05,0.015854783845134078,False,False,True,0.0018916569219729646,0.0018952420697530272,False
hard,10000,21,enum_first_stable,1.0,1.0,1.0,0.015824792033527046,8.706491124932654,8.722315916966181,False,False,True,0.9981857121223108,550.1804451197039,True
hard,10000,21,enum_uniform_random,0.6476459808170352,0.2,0.2,0.015824792033527046,8.706495008559433,8.72231980059296,False,False,True,0.9981857129301254,550.180690533784,True
hard,10000,21,ours,1.0,1.0,1.0,0.015824792033527046,5.704100476577878e-05,0.015881833038292825,False,False,True,0.003591588239735723,0.003604534242530922,False
hard,10000,22,arbitrary_control,0.0,0.0,0.0,0.015279042010661215,2.485821023583412e-05,0.01530390022089705,False,False,True,0.0016243055611334246,0.001626948222178385,False
hard,10000,22,enum_first_stable,1.0,1.0,1.0,0.015279042010661215,0.041354917048010975,0.05663395905867219,False,False,True,0.7302141283318674,2.706643323524791,True
hard,10000,22,enum_uniform_random,0.5030181086519114,0.2,0.4,0.015279042010661215,0.04136556681478396,0.05664460882544518,False,False,True,0.7302648508396485,2.7073403414900246,True
hard,10000,22,ours,1.0,1.0,1.0,0.015279042010661215,2.9332994017750025e-05,0.015308375004678965,False,False,True,0.001916140283262232,0.0019198189256422243,False
hard,10000,23,arbitrary_control,0.005447470817120622,0.0,0.0,0.014030833961442113,2.6858411729335785e-05,0.014057692373171449,False,False,True,0.0019105846832012062,0.0019142420046552408,False
hard,10000,23,enum_first_stable,1.0,1.0,1.0,0.014030833961442113,11.642125874990597,11.65615670895204,False,False,True,0.9987962727070522,829.7529503224198,True
hard,10000,23,enum_uniform_random,0.9265877807292924,0.2,0.6,0.014030833961442113,11.64212545841001,11.656156292371453,False,False,True,0.998796272664032,829.7529206320544,True
hard,10000,23,ours,1.0,1.0,1.0,0.014030833961442113,2.9375019948929548e-05,0.014060208981391042,False,False,True,0.0020892306784207797,0.0020936047015918313,False
hard,10000,24,arbitrary_control,0.0,0.0,0.0,0.013778917025774717,2.994156675413251e-05,0.01380885859252885,False,False,True,0.0021682868684260487,0.0021729985526528746,False
hard,10000,24,enum_first_stable,1.0,1.0,1.0,0.013778917025774717,41.66663337498903,41.68041229201481,False,False,True,0.9996694150497063,3023.941090366377,True
hard,10000,24,enum_uniform_random,1.0,0.0,1.0,0.013778917025774717,41.66664069117978,41.680419608205554,False,False,True,0.9996694151077341,3023.941621336317,True
hard,10000,24,ours,1.0,1.0,1.0,0.013778917025774717,6.483303150162101e-05,0.013843750057276338,False,False,True,0.00468319864439798,0.004705234190781824,False
hard,10000,25,arbitrary_control,0.005447470817120622,0.0,0.0,0.01630970899714157,2.7624994982033967e-05,0.016337333992123605,False,False,True,0.0016909120542771704,0.0016937760806692204,False
hard,10000,25,enum_first_stable,1.0,1.0,1.0,0.01630970899714157,7.804397749947384,7.820707458944526,False,False,True,0.9979145481297235,478.5123849429305,True
hard,10000,25,enum_uniform_random,1.0,1.0,1.0,0.01630970899714157,7.8044061993481595,7.820715908345301,False,False,True,0.9979145503828188,478.5129030024972,True
hard,10000,25,ours,1.0,1.0,1.0,0.01630970899714157,3.8583006244152784e-05,0.016348292003385723,False,False,True,0.0023600634388083025,0.0023656465146566883,False
hard,10000,26,arbitrary_control,0.0,0.0,0.0,0.015680500015150756,3.67084052413702e-05,0.015717208420392127,False,False,True,0.0023355550336625467,0.0023410226208285412,False
hard,10000,26,enum_first_stable,1.0,1.0,1.0,0.015680500015150756,0.35338437504833564,0.3690648750634864,False,False,True,0.9575128898071013,22.536550155090072,True
hard,10000,26,enum_uniform_random,1.0,1.0,1.0,0.015680500015150756,0.35339665043866264,0.3690771504538134,False,False,True,0.9575143029150676,22.537332999407226,True
hard,10000,26,ours,1.0,1.0,1.0,0.015680500015150756,3.5541015677154064e-05,0.01571604103082791,False,False,True,0.002261448389415524,0.0022665741298309207,False
hard,10000,27,arbitrary_control,0.004320203303684879,0.0,0.0,0.014015291992109269,2.5733408983796834e-05,0.014041025401093065,False,False,True,0.0018327300356420935,0.0018360951022843453,False
hard,10000,27,enum_first_stable,1.0,1.0,1.0,0.014015291992109269,2.1971311260131188,2.211146418005228,False,False,True,0.9936615269445824,156.76670362987247,True
hard,10000,27,enum_uniform_random,0.3941108396553941,0.0,0.2,0.014015291992109269,2.1971423586132004,2.2111576506053097,False,False,True,0.993661559143794,156.76750508303434,True
hard,10000,27,ours,1.0,1.0,1.0,0.014015291992109269,3.4416967537254095e-05,0.014049708959646523,False,False,True,0.002449656974112864,0.0024556725294507704,False
hard,10000,28,arbitrary_control,0.0,0.0,0.0,0.013026542030274868,2.8433417901396753e-05,0.013054975448176265,False,False,True,0.0021779755936169763,0.002182729525250439,False
hard,10000,28,enum_first_stable,1.0,0.0,1.0,0.013026542030274868,15.70921974995872,15.722246291988995,False,False,True,0.9991714579591015,1205.939359305721,True
hard,10000,28,enum_uniform_random,1.0,0.0,1.0,0.013026542030274868,15.70923492476577,15.722261466796045,False,False,True,0.9991714587587933,1205.9405242201715,True
hard,10000,28,ours,1.0,0.0,1.0,0.013026542030274868,3.600004129111767e-05,0.013062542071565986,False,False,True,0.002755975145870045,0.002763591535455096,False
hard,10000,29,arbitrary_control,0.0,0.0,0.0,0.014472540991846472,3.225839463993907e-05,0.014504799386486411,False,False,True,0.0022239807515016742,0.0022289378664128697,False
hard,10000,29,enum_first_stable,1.0,1.0,1.0,0.014472540991846472,0.11691737605724484,0.1313899170490913,False,False,True,0.8898504442586787,8.07856589406889,True
hard,10000,29,enum_uniform_random,0.6769854957380548,0.4,0.4,0.014472540991846472,0.11692660038825124,0.13139914138009773,False,False,True,0.889858176850777,8.079203261827018,True
hard,10000,29,ours,1.0,1.0,1.0,0.014472540991846472,3.233295865356922e-05,0.014504873950500041,False,False,True,0.0022291099366950774,0.0022340899688440986,False
hard,50000,0,arbitrary_control,0.0,0.0,0.0,0.06317083298927173,3.0516390688717364e-05,0.06320134937996044,False,False,True,0.00048284397387238925,0.00048307722479929853,False
hard,50000,0,enum_first_stable,1.0,1.0,1.0,0.06317083298927173,11.053589374991134,11.116760207980406,False,False,True,0.9943175141131565,174.97931959941639,True
hard,50000,0,enum_uniform_random,1.0,1.0,1.0,0.06317083298927173,11.053604733198881,11.116775566188153,False,False,True,0.9943175219637062,174.97956272123417,True
hard,50000,0,ours,1.0,1.0,1.0,0.06317083298927173,5.224999040365219e-05,0.06322308297967538,False,False,True,0.0008264385085499427,0.0008271220740832368,False
hard,50000,1,arbitrary_control,0.0,0.0,0.0,0.06729941698722541,2.5558203924447297e-05,0.06732497519114986,False,False,True,0.0003796244090975473,0.00037976857851976166,False
hard,50000,1,enum_first_stable,1.0,1.0,1.0,0.06729941698722541,0.6116244999575429,0.6789239169447683,False,False,True,0.9008734037680096,9.088109932269393,True
hard,50000,1,enum_uniform_random,1.0,1.0,1.0,0.06729941698722541,0.611638849589508,0.6789382665767334,False,False,True,0.90087549884829,9.08832315301643,True
hard,50000,1,ours,1.0,1.0,1.0,0.06729941698722541,2.958305412903428e-05,0.06732900004135445,False,False,True,0.00043938056574230924,0.00043957370588588687,False
hard,50000,2,arbitrary_control,0.008091024020227561,0.0,0.0,0.058621915988624096,3.1141797080636024e-05,0.05865305778570473,False,False,True,0.0005309492506667928,0.0005312313075314574,False
hard,50000,2,enum_first_stable,1.0,1.0,1.0,0.058621915988624096,0.015443416021298617,0.07406533200992271,False,False,True,0.20851072427825781,0.2634409974640798,False
hard,50000,2,enum_uniform_random,1.0,1.0,1.0,0.058621915988624096,0.015452533215284347,0.07407444920390845,False,False,True,0.20860814196197916,0.2635965228138056,False
hard,50000,2,ours,1.0,1.0,1.0,0.058621915988624096,3.345898585394025e-05,0.058655374974478036,False,False,True,0.0005704334149853927,0.0005707589949880374,False
hard,50000,3,arbitrary_control,0.004878048780487805,0.0,0.0,0.0850140830152668,2.580020809546113e-05,0.08503988322336227,False,False,True,0.0003033895052242177,0.00030348157835011804,False
hard,50000,3,enum_first_stable,1.0,1.0,1.0,0.0850140830152668,0.19180783303454518,0.276821916049812,False,False,True,0.6928925128891559,2.2561889304869687,True
hard,50000,3,enum_uniform_random,1.0,1.0,1.0,0.0850140830152668,0.1918083584285341,0.2768224414438009,False,False,True,0.6928930957625199,2.256195110568789,True
hard,50000,3,ours,1.0,1.0,1.0,0.0850140830152668,4.9124995712190866e-05,0.085063208010979,False,False,True,0.0005775116746813778,0.0005778453871386111,False
hard,50000,4,arbitrary_control,0.0,0.0,0.0,0.06281849998049438,3.303340636193752e-05,0.06285153338685631,False,False,True,0.0005255783682891906,0.0005258547461686389,False
hard,50000,4,enum_first_stable,1.0,1.0,1.0,0.06281849998049438,18.307362041028682,18.370180541009177,False,False,True,0.9965804092213324,291.4326519530593,True
hard,50000,4,enum_uniform_random,1.0,1.0,1.0,0.06281849998049438,18.30737594938837,18.370194449368864,False,False,True,0.9965804118103577,291.4328733585321,True
hard,50000,4,ours,1.0,1.0,1.0,0.06281849998049438,3.7165998946875334e-05,0.06285566597944126,False,False,True,0.000591291148820721,0.0005916409808960044,False
hard,50000,5,arbitrary_control,0.004597701149425287,0.0,0.0,0.05482954200124368,3.2233400270342825e-05,0.054861775401514025,False,False,True,0.0005875384096565945,0.0005878838139777218,False
hard,50000,5,enum_first_stable,1.0,1.0,1.0,0.05482954200124368,2.51111583301099,2.565945375012234,False,False,True,0.9786318358390688,45.798592170513324,True
hard,50000,5,enum_uniform_random,0.9038785834738616,0.4,0.4,0.05482954200124368,2.5111187089933082,2.565948250994552,False,False,True,0.9786318597890694,45.79864462366564,True
hard,50000,5,ours,1.0,1.0,1.0,0.05482954200124368,3.408303018659353e-05,0.054863625031430274,False,False,True,0.0006212318301437071,0.0006216179990308954,False
hard,50000,6,arbitrary_control,0.0,0.0,0.0,0.055058375000953674,2.7108401991426944e-05,0.0550854834029451,False,False,True,0.0004921151693111514,0.0004923574658888388,False
hard,50000,6,enum_first_stable,1.0,1.0,1.0,0.055058375000953674,2.1678225829964504,2.222880957997404,False,False,True,0.9752310735296613,39.37316680630151,True
hard,50000,6,enum_uniform_random,1.0,1.0,1.0,0.055058375000953674,2.1678362826118245,2.222894657612778,False,False,True,0.9752312261796148,39.37341562612909,True
hard,50000,6,ours,1.0,1.0,1.0,0.055058375000953674,5.504203727468848e-05,0.05511341703822836,False,False,True,0.0009987048568683308,0.0009997032653748879,False
hard,50000,7,arbitrary_control,0.003504380475594493,0.0,0.0,0.07033495797077194,3.099159803241491e-05,0.07036594956880435,False,False,True,0.0004404345883531508,0.0004406286564540727,False
hard,50000,7,enum_first_stable,1.0,1.0,1.0,0.07033495797077194,2.1460447079734877,2.2163796659442596,False,False,True,0.968265835022987,30.5117792046636,True
hard,50000,7,enum_uniform_random,1.0,1.0,1.0,0.07033495797077194,2.146057149791159,2.216392107761931,False,False,True,0.9682660131641622,30.511956098459095,True
hard,50000,7,ours,1.0,1.0,1.0,0.07033495797077194,3.783300053328276e-05,0.07037279097130522,False,False,True,0.000537608357024085,0.0005378975352342495,False
hard,50000,8,arbitrary_control,0.0,0.0,0.0,0.058434291975572705,3.138340543955565e-05,0.05846567538101226,False,False,True,0.0005367834243773733,0.0005370717155719942,False
hard,50000,8,enum_first_stable,1.0,1.0,1.0,0.058434291975572705,2.6468389999936335,2.705273291969206,False,False,True,0.9783998562551743,45.295988203298364,True
hard,50000,8,enum_uniform_random,1.0,1.0,1.0,0.058434291975572705,2.6468245416297576,2.7052588336053303,False,False,True,0.9783997408123434,45.29574077386289,True
hard,50000,8,ours,1.0,1.0,1.0,0.058434291975572705,3.549997927621007e-05,0.058469791954848915,False,False,True,0.0006071507711815289,0.0006075196271916862,False
hard,50000,9,arbitrary_control,0.0,0.0,0.0,0.058523708023130894,3.1116779427975413e-05,0.05855482480255887,False,False,True,0.0005314127321343398,0.0005316952817766917,False
hard,50000,9,enum_first_stable,1.0,1.0,1.0,0.058523708023130894,56.335320500948,56.39384420897113,False,False,True,0.9989622323350352,962.6068204475705,True
hard,50000,9,enum_uniform_random,1.0,1.0,1.0,0.058523708023130894,56.33533205857966,56.39385576660279,False,False,True,0.9989622325477204,962.6070179338893,True
hard,50000,9,ours,1.0,1.0,1.0,0.058523708023130894,5.154102109372616e-05,0.05857524904422462,False,False,True,0.0008799112583339154,0.0008806861840222957,False
hard,50000,10,arbitrary_control,0.0,0.0,0.0,0.06812954199267551,2.6074983179569244e-05,0.06815561697585508,False,False,True,0.0003825801061826879,0.0003827265297390744,False
hard,50000,10,enum_first_stable,1.0,1.0,1.0,0.06812954199267551,0.21421425003791228,0.2823437920305878,False,False,True,0.7587000532128056,3.144219728659589,True
hard,50000,10,enum_uniform_random,1.0,1.0,1.0,0.06812954199267551,0.2142255420330912,0.2823550840257667,False,False,True,0.7587097033235702,3.144385471666934,True
hard,50000,10,ours,1.0,1.0,1.0,0.06812954199267551,3.0499999411404133e-05,0.06816004199208692,False,False,True,0.00044747624150444403,0.0004476765661316663,False
hard,50000,11,arbitrary_control,0.0,0.0,0.0,0.06658050004625693,3.0066806357353925e-05,0.06661056685261428,False,False,True,0.0004513819319970835,0.00045158576965425245,False
hard,50000,11,enum_first_stable,1.0,1.0,1.0,0.06658050004625693,60.00012441596482,60.066704916011076,False,True,True,0.9988915573088394,901.1666234750357,True
hard,50000,11,enum_uniform_random,1.0,1.0,1.0,0.06658050004625693,60.00012022419833,60.06670072424458,False,True,True,0.9988915572314865,901.1665605171654,True
hard,50000,11,ours,1.0,1.0,1.0,0.06658050004625693,3.224995452910662e-05,0.06661275000078604,False,False,True,0.0004841408668569615,0.0004843753727698185,False
hard,50000,12,arbitrary_control,0.0,0.0,0.0,0.05939762503840029,2.73084151558578e-05,0.05942493345355615,False,False,True,0.0004595447326365258,0.0004597560110897201,False
hard,50000,12,enum_first_stable,1.0,1.0,1.0,0.05939762503840029,0.23295137600507587,0.29234900104347616,False,False,True,0.7968263109283993,3.921897144110962,True
hard,50000,12,enum_uniform_random,1.0,1.0,1.0,0.05939762503840029,0.23296415061922743,0.2923617756576277,False,False,True,0.7968351885098746,3.922112213554282,True
hard,50000,12,ours,1.0,1.0,1.0,0.05939762503840029,6.59999786876142e-05,0.05946362501708791,False,False,True,0.001109921883649844,0.0011111551790992573,False
hard,50000,13,arbitrary_control,0.002973977695167286,0.0,0.0,0.0703607089817524,2.461679978296161e-05,0.07038532578153536,False,False,True,0.0003497433521778128,0.000349865715385924,False
hard,50000,13,enum_first_stable,1.0,1.0,1.0,0.0703607089817524,1.1017115840222687,1.172072293004021,False,False,True,0.9399689682951058,15.658051204515159,True
hard,50000,13,enum_uniform_random,1.0,1.0,1.0,0.0703607089817524,1.1017229999997653,1.1720837089815177,False,False,True,0.9399695529913198,15.65821345383956,True
hard,50000,13,ours,1.0,1.0,1.0,0.0703607089817524,3.0791969038546085e-05,0.07039150095079094,False,False,True,0.0004374387336913306,0.000437630170078755,False
hard,50000,14,arbitrary_control,0.0,0.0,0.0,0.05879366601584479,3.080841852352023e-05,0.058824474434368314,False,False,True,0.0005237347009006229,0.0005240091426722296,False
hard,50000,14,enum_first_stable,1.0,1.0,1.0,0.05879366601584479,16.130981334019452,16.189775000035297,False,False,True,0.9963684692334689,274.36597217244764,True
hard,50000,14,enum_uniform_random,1.0,1.0,1.0,0.05879366601584479,16.130996958806644,16.18979062482249,False,False,True,0.9963684727382638,274.36623792874843,True
hard,50000,14,ours,1.0,1.0,1.0,0.05879366601584479,3.229099093005061e-05,0.05882595700677484,False,False,True,0.0005489241921951518,0.000549225675455384,False
hard,50000,15,arbitrary_control,0.0,0.0,0.0,0.06299333297647536,2.799981739372015e-05,0.06302133279386908,False,False,True,0.0004442911019559406,0.00044448858427885673,False
hard,50000,15,enum_first_stable,1.0,1.0,1.0,0.06299333297647536,60.000036207959056,60.06302954093553,False,True,True,0.998951212859925,952.4823242860615,True
hard,50000,15,enum_uniform_random,1.0,1.0,1.0,0.06299333297647536,60.00004919200437,60.063042524980844,False,True,True,0.9989512130866451,952.4825304038314,True
hard,50000,15,ours,1.0,1.0,1.0,0.06299333297647536,5.341600626707077e-05,0.06304674898274243,False,False,True,0.0008472444198778933,0.0008479628516722364,False
hard,50000,16,arbitrary_control,0.0,0.0,0.0,0.055374415998812765,2.8549996204674245e-05,0.05540296599501744,False,False,True,0.0005153153029251508,0.0005155809896990401,False
hard,50000,16,enum_first_stable,1.0,1.0,1.0,0.055374415998812765,4.37564012495568,4.431014540954493,False,False,True,0.9875029938432826,79.0191651872138,True
hard,50000,16,enum_uniform_random,1.0,1.0,1.0,0.055374415998812765,4.3756549583864395,4.431029374385252,False,False,True,0.9875030356785899,79.01943306237766,True
hard,50000,16,ours,1.0,1.0,1.0,0.055374415998812765,3.495794953778386e-05,0.05540937394835055,False,False,True,0.0006309031675826128,0.0006313014576719574,False
hard,50000,17,arbitrary_control,0.006324110671936759,0.0,0.0,0.05864570802077651,3.090818645432591e-05,0.05867661620723084,False,False,True,0.0005267547526116039,0.0005270323694169745,False
hard,50000,17,enum_first_stable,1.0,1.0,1.0,0.05864570802077651,8.493431957962457,8.552077665983234,False,False,True,0.9931425192437101,144.82614746425222,True
hard,50000,17,enum_uniform_random,1.0,1.0,1.0,0.05864570802077651,8.493410908151418,8.552056616172194,False,False,True,0.9931425023648843,144.82578853242669,True
hard,50000,17,ours,1.0,1.0,1.0,0.05864570802077651,3.204098902642727e-05,0.05867774900980294,False,False,True,0.0005460500712301416,0.0005463484048155076,False
hard,50000,18,arbitrary_control,0.0,0.0,0.0,0.059601084038149565,3.133340505883098e-05,0.059632417443208394,False,False,True,0.0005254424757921596,0.0005257187107330974,False
hard,50000,18,enum_first_stable,1.0,1.0,1.0,0.059601084038149565,60.00004383304622,60.05964491708437,False,True,True,0.999007635091409,1006.6938345390041,True
hard,50000,18,enum_uniform_random,1.0,1.0,1.0,0.059601084038149565,60.00005481699482,60.05965590103297,False,True,True,0.9990076352728966,1006.6940188300917,True
hard,50000,18,ours,1.0,1.0,1.0,0.059601084038149565,5.1667040679603815e-05,0.05965275107882917,False,False,True,0.0008661300567902979,0.0008668808883833839,False
hard,50000,19,arbitrary_control,0.0,0.0,0.0,0.05473483301466331,2.996681723743677e-05,0.054764799831900746,False,False,True,0.0005471912127757101,0.0005474907949277701,False
hard,50000,19,enum_first_stable,1.0,1.0,1.0,0.05473483301466331,46.504678916942794,46.55941374995746,False,False,True,0.9988244088873496,849.6358964771907,True
hard,50000,19,enum_uniform_random,1.0,1.0,1.0,0.05473483301466331,46.504684766964054,46.55941959997872,False,False,True,0.9988244090350583,849.6360033565021,True
hard,50000,19,ours,1.0,1.0,1.0,0.05473483301466331,3.7334044463932514e-05,0.05477216705912724,False,False,True,0.0006816243809311022,0.0006820893096345216,False
hard,50000,20,arbitrary_control,0.0,0.0,0.0,0.07120687502902001,3.186662215739489e-05,0.07123874165117741,False,False,True,0.00044732151942591486,0.000447521705515202,False
hard,50000,20,enum_first_stable,1.0,1.0,1.0,0.07120687502902001,60.000052709074225,60.071259584103245,False,True,True,0.9988146265698103,842.6160070164784,True
hard,50000,20,enum_uniform_random,1.0,1.0,1.0,0.07120687502902001,60.000059725460595,60.071266600489615,False,True,True,0.9988146267082633,842.6161055517163,True
hard,50000,20,ours,1.0,1.0,1.0,0.07120687502902001,3.44999716617167e-05,0.07124137500068173,False,False,True,0.00048426875058751406,0.00048450338043421235,False
